ip,app,device,os,channel,click_scalar,is_attributed
159569.0,35.0,1.0,19.0,21.0,3.0,1.0
87736.0,9.0,1.0,19.0,442.0,5.0,0.0
124635.0,9.0,1.0,13.0,232.0,5.0,0.0
201205.0,18.0,1.0,11.0,107.0,4.0,0.0
58529.0,9.0,1.0,32.0,215.0,4.0,0.0
17377.0,35.0,1.0,25.0,21.0,0.0,1.0
198964.0,5.0,1.0,43.0,113.0,2.0,1.0
190291.0,19.0,0.0,0.0,213.0,2.0,1.0
56166.0,18.0,1.0,9.0,107.0,3.0,0.0
92804.0,2.0,1.0,13.0,435.0,3.0,0.0
17263.0,82.0,1.0,13.0,21.0,1.0,1.0
50358.0,35.0,1.0,17.0,21.0,5.0,1.0
22387.0,12.0,1.0,19.0,174.0,1.0,0.0
201652.0,15.0,1.0,19.0,245.0,4.0,0.0
37509.0,35.0,1.0,10.0,274.0,4.0,1.0
150246.0,35.0,1.0,13.0,274.0,5.0,1.0
128711.0,3.0,1.0,17.0,280.0,1.0,0.0
165721.0,2.0,1.0,22.0,237.0,5.0,0.0
24865.0,35.0,1.0,13.0,21.0,1.0,1.0
81372.0,8.0,1.0,17.0,145.0,5.0,0.0
135052.0,66.0,1.0,19.0,101.0,3.0,1.0
49462.0,3.0,1.0,19.0,409.0,1.0,0.0
117867.0,21.0,1.0,19.0,128.0,0.0,0.0
128382.0,29.0,1.0,13.0,213.0,4.0,1.0
112694.0,35.0,1.0,19.0,274.0,3.0,1.0
32623.0,15.0,1.0,18.0,379.0,4.0,0.0
195108.0,35.0,1.0,19.0,21.0,2.0,1.0
50341.0,14.0,1.0,13.0,379.0,0.0,0.0
192972.0,1.0,1.0,17.0,134.0,4.0,0.0
129957.0,35.0,1.0,13.0,21.0,3.0,1.0
177821.0,19.0,0.0,21.0,213.0,3.0,1.0
12379.0,35.0,1.0,19.0,21.0,4.0,1.0
25071.0,2.0,1.0,9.0,205.0,3.0,0.0
78491.0,13.0,1.0,17.0,469.0,4.0,0.0
208542.0,14.0,1.0,10.0,208.0,1.0,0.0
95732.0,35.0,1.0,22.0,21.0,0.0,1.0
74037.0,14.0,1.0,19.0,442.0,2.0,0.0
80360.0,12.0,1.0,17.0,178.0,5.0,0.0
73620.0,23.0,1.0,19.0,153.0,5.0,0.0
2189.0,3.0,1.0,15.0,280.0,4.0,0.0
183964.0,10.0,1.0,13.0,317.0,3.0,1.0
149643.0,9.0,1.0,12.0,445.0,0.0,0.0
52676.0,19.0,0.0,24.0,213.0,0.0,1.0
187312.0,19.0,18.0,0.0,333.0,4.0,1.0
20262.0,19.0,37.0,24.0,213.0,3.0,1.0
50341.0,64.0,1.0,13.0,459.0,0.0,0.0
120546.0,35.0,1.0,18.0,21.0,5.0,1.0
98995.0,3.0,1.0,17.0,379.0,3.0,0.0
139012.0,3.0,1.0,10.0,280.0,2.0,0.0
93054.0,12.0,1.0,19.0,178.0,5.0,0.0
151239.0,35.0,1.0,22.0,21.0,1.0,1.0
193985.0,5.0,1.0,36.0,113.0,2.0,1.0
197132.0,8.0,2.0,13.0,145.0,0.0,0.0
93641.0,35.0,1.0,19.0,274.0,5.0,1.0
43793.0,3.0,1.0,18.0,280.0,1.0,0.0
127475.0,19.0,0.0,50.0,213.0,3.0,1.0
1176.0,26.0,1.0,37.0,262.0,3.0,0.0
108942.0,12.0,1.0,13.0,178.0,1.0,0.0
92784.0,3.0,1.0,20.0,280.0,5.0,0.0
115078.0,12.0,1.0,32.0,265.0,5.0,0.0
38422.0,8.0,1.0,19.0,145.0,5.0,0.0
165013.0,19.0,251.0,29.0,213.0,2.0,1.0
1313.0,15.0,1.0,30.0,111.0,1.0,0.0
89520.0,35.0,1.0,19.0,21.0,1.0,1.0
185767.0,35.0,1.0,14.0,274.0,6.0,1.0
60986.0,3.0,1.0,13.0,137.0,5.0,0.0
190434.0,3.0,1.0,7.0,408.0,6.0,0.0
199786.0,5.0,1.0,30.0,113.0,5.0,1.0
108914.0,14.0,1.0,41.0,463.0,3.0,0.0
4248.0,13.0,1.0,10.0,477.0,3.0,0.0
157211.0,5.0,1.0,4.0,113.0,4.0,1.0
201586.0,35.0,1.0,19.0,274.0,1.0,1.0
122517.0,19.0,1839.0,0.0,213.0,5.0,1.0
56350.0,12.0,1.0,19.0,328.0,6.0,0.0
155239.0,35.0,1.0,19.0,21.0,4.0,1.0
67237.0,35.0,1.0,20.0,21.0,1.0,1.0
24983.0,9.0,1.0,13.0,215.0,5.0,0.0
20211.0,3.0,1.0,13.0,280.0,3.0,0.0
201375.0,19.0,0.0,0.0,213.0,1.0,1.0
7699.0,15.0,1.0,19.0,140.0,4.0,0.0
17069.0,19.0,0.0,0.0,213.0,6.0,1.0
203883.0,35.0,1.0,19.0,21.0,5.0,1.0
211993.0,108.0,1.0,6.0,243.0,5.0,1.0
40372.0,11.0,1.0,41.0,319.0,2.0,0.0
157708.0,14.0,1.0,9.0,379.0,4.0,0.0
22337.0,11.0,1.0,19.0,219.0,2.0,1.0
186004.0,62.0,1.0,13.0,21.0,2.0,1.0
50594.0,35.0,1.0,13.0,274.0,0.0,1.0
34342.0,5.0,1.0,18.0,377.0,1.0,0.0
69918.0,35.0,1.0,19.0,21.0,2.0,1.0
81556.0,14.0,1.0,1.0,489.0,0.0,0.0
24726.0,35.0,1.0,13.0,21.0,4.0,1.0
176871.0,3.0,2.0,19.0,280.0,3.0,0.0
105292.0,2.0,1.0,13.0,205.0,1.0,0.0
38783.0,19.0,0.0,0.0,213.0,3.0,1.0
177591.0,29.0,1.0,13.0,213.0,1.0,1.0
40457.0,35.0,1.0,13.0,21.0,4.0,1.0
36589.0,18.0,1.0,13.0,376.0,3.0,0.0
78827.0,9.0,1.0,13.0,134.0,4.0,0.0
16261.0,15.0,1.0,19.0,140.0,4.0,0.0
172446.0,19.0,0.0,21.0,213.0,3.0,1.0
166127.0,18.0,1.0,19.0,134.0,2.0,0.0
96139.0,29.0,1.0,13.0,343.0,5.0,1.0
34912.0,21.0,1.0,19.0,128.0,1.0,0.0
39020.0,11.0,1.0,19.0,219.0,5.0,1.0
127477.0,18.0,1.0,9.0,439.0,5.0,0.0
106859.0,3.0,1.0,13.0,130.0,4.0,0.0
75904.0,14.0,1.0,17.0,371.0,3.0,0.0
167892.0,12.0,1.0,15.0,178.0,5.0,0.0
190704.0,19.0,230.0,24.0,213.0,1.0,1.0
76953.0,2.0,1.0,19.0,237.0,2.0,0.0
37879.0,2.0,1.0,14.0,122.0,1.0,0.0
192914.0,19.0,0.0,24.0,213.0,4.0,1.0
35067.0,35.0,1.0,13.0,21.0,4.0,1.0
10218.0,35.0,1.0,13.0,274.0,2.0,1.0
124307.0,35.0,1.0,18.0,21.0,3.0,1.0
79909.0,11.0,1.0,55.0,122.0,1.0,0.0
179597.0,34.0,1.0,19.0,243.0,1.0,1.0
119529.0,19.0,0.0,0.0,347.0,1.0,1.0
30336.0,14.0,1.0,20.0,379.0,3.0,0.0
136001.0,20.0,1.0,19.0,478.0,4.0,1.0
100929.0,8.0,1.0,19.0,145.0,3.0,1.0
168212.0,19.0,263.0,21.0,213.0,3.0,1.0
10239.0,14.0,1.0,19.0,371.0,6.0,0.0
137800.0,39.0,1.0,13.0,213.0,5.0,1.0
27305.0,15.0,1.0,25.0,111.0,1.0,0.0
114816.0,12.0,1.0,8.0,205.0,2.0,0.0
80000.0,12.0,1.0,9.0,328.0,1.0,0.0
123977.0,35.0,1.0,17.0,21.0,4.0,1.0
82964.0,15.0,2.0,19.0,245.0,5.0,0.0
72539.0,3.0,1.0,19.0,280.0,4.0,0.0
192030.0,28.0,1.0,20.0,135.0,2.0,0.0
163960.0,35.0,1.0,19.0,274.0,1.0,1.0
133549.0,3.0,1.0,19.0,371.0,5.0,0.0
65144.0,35.0,1.0,16.0,21.0,3.0,1.0
110209.0,15.0,1.0,13.0,245.0,2.0,0.0
8391.0,3.0,1.0,8.0,280.0,4.0,0.0
198741.0,18.0,1.0,22.0,107.0,0.0,1.0
34936.0,23.0,1.0,13.0,153.0,1.0,0.0
13411.0,18.0,1.0,6.0,107.0,1.0,0.0
27782.0,78.0,0.0,67.0,224.0,5.0,1.0
179638.0,10.0,1.0,47.0,113.0,2.0,1.0
45971.0,28.0,1.0,6.0,135.0,4.0,0.0
71331.0,10.0,1.0,32.0,113.0,1.0,1.0
35233.0,35.0,1.0,13.0,21.0,3.0,1.0
14969.0,35.0,1.0,13.0,21.0,1.0,1.0
154813.0,19.0,0.0,24.0,213.0,4.0,1.0
25933.0,3.0,1.0,19.0,371.0,5.0,0.0
74823.0,3.0,2.0,16.0,280.0,0.0,0.0
69713.0,2.0,1.0,3.0,435.0,4.0,0.0
124576.0,12.0,1.0,19.0,178.0,2.0,0.0
150339.0,19.0,0.0,0.0,333.0,1.0,1.0
58660.0,12.0,1.0,13.0,205.0,2.0,0.0
123697.0,3.0,1.0,17.0,379.0,5.0,0.0
30240.0,2.0,1.0,25.0,435.0,1.0,0.0
88202.0,2.0,1.0,19.0,452.0,2.0,0.0
176445.0,35.0,1.0,13.0,274.0,4.0,1.0
147164.0,3.0,1.0,19.0,211.0,2.0,0.0
110766.0,12.0,1.0,49.0,259.0,3.0,0.0
136401.0,35.0,1.0,13.0,274.0,3.0,1.0
101027.0,2.0,1.0,13.0,435.0,6.0,0.0
3957.0,18.0,1.0,19.0,439.0,5.0,0.0
32450.0,2.0,1.0,17.0,219.0,4.0,0.0
21640.0,18.0,1.0,49.0,107.0,1.0,0.0
126461.0,8.0,1.0,19.0,140.0,1.0,1.0
210864.0,130.0,1474.0,29.0,282.0,0.0,1.0
170677.0,19.0,0.0,24.0,213.0,1.0,1.0
37323.0,35.0,1.0,19.0,21.0,4.0,1.0
68965.0,10.0,1.0,8.0,377.0,5.0,1.0
118563.0,18.0,1.0,13.0,107.0,3.0,0.0
10456.0,10.0,1.0,22.0,113.0,6.0,1.0
209577.0,19.0,0.0,24.0,282.0,2.0,1.0
147957.0,2.0,1.0,19.0,236.0,1.0,0.0
115700.0,18.0,1.0,37.0,439.0,1.0,0.0
108881.0,2.0,1.0,13.0,435.0,4.0,0.0
49700.0,2.0,1.0,10.0,219.0,1.0,0.0
111025.0,19.0,0.0,0.0,347.0,5.0,1.0
106889.0,35.0,1.0,14.0,274.0,3.0,1.0
150618.0,33.0,3032.0,607.0,347.0,5.0,0.0
11154.0,8.0,1.0,17.0,145.0,2.0,0.0
145996.0,19.0,552.0,21.0,282.0,3.0,1.0
48552.0,35.0,1.0,13.0,21.0,6.0,1.0
63212.0,2.0,1.0,25.0,237.0,4.0,0.0
31675.0,12.0,1.0,13.0,265.0,5.0,0.0
47349.0,35.0,1.0,19.0,21.0,3.0,1.0
109035.0,12.0,1.0,13.0,205.0,6.0,0.0
50897.0,35.0,1.0,13.0,21.0,4.0,1.0
154083.0,39.0,1.0,19.0,101.0,3.0,1.0
86078.0,15.0,1.0,19.0,265.0,5.0,0.0
58560.0,35.0,1.0,13.0,21.0,1.0,1.0
54305.0,2.0,1.0,20.0,452.0,1.0,0.0
139998.0,19.0,114.0,0.0,213.0,4.0,1.0
80416.0,12.0,1.0,18.0,245.0,4.0,0.0
9071.0,35.0,1.0,22.0,21.0,6.0,1.0
76498.0,35.0,1.0,19.0,21.0,3.0,1.0
120112.0,35.0,1.0,13.0,21.0,5.0,1.0
189699.0,10.0,1.0,12.0,113.0,3.0,1.0
107692.0,3.0,1.0,28.0,442.0,3.0,0.0
137089.0,13.0,1.0,13.0,477.0,2.0,0.0
114794.0,35.0,1.0,19.0,21.0,5.0,1.0
98432.0,3.0,1.0,10.0,409.0,2.0,0.0
150205.0,10.0,1.0,47.0,113.0,0.0,1.0
115756.0,3.0,1.0,17.0,371.0,2.0,0.0
24850.0,15.0,1.0,19.0,480.0,2.0,0.0
49358.0,10.0,1.0,19.0,113.0,2.0,1.0
108110.0,15.0,1.0,15.0,245.0,2.0,0.0
181564.0,19.0,0.0,24.0,213.0,0.0,1.0
4678.0,23.0,1.0,13.0,153.0,3.0,0.0
84896.0,14.0,1.0,9.0,463.0,2.0,0.0
16741.0,12.0,1.0,17.0,328.0,2.0,0.0
52564.0,37.0,1.0,19.0,21.0,4.0,1.0
174890.0,19.0,6.0,29.0,213.0,5.0,1.0
5596.0,35.0,1.0,14.0,21.0,1.0,1.0
172763.0,36.0,1.0,35.0,128.0,3.0,1.0
75728.0,18.0,1.0,17.0,439.0,5.0,0.0
254.0,9.0,1.0,27.0,442.0,5.0,0.0
130614.0,10.0,1.0,37.0,113.0,2.0,1.0
11147.0,19.0,0.0,0.0,213.0,4.0,1.0
16199.0,9.0,1.0,19.0,215.0,1.0,0.0
140574.0,25.0,1.0,4.0,259.0,2.0,0.0
165169.0,35.0,1.0,1.0,274.0,4.0,1.0
72534.0,22.0,1.0,22.0,116.0,1.0,0.0
58524.0,35.0,1.0,23.0,274.0,3.0,1.0
54128.0,29.0,1.0,19.0,213.0,5.0,1.0
172055.0,19.0,0.0,0.0,213.0,2.0,1.0
198897.0,27.0,1.0,37.0,280.0,4.0,1.0
143847.0,3.0,1.0,22.0,409.0,2.0,0.0
210149.0,19.0,0.0,0.0,213.0,5.0,1.0
189435.0,35.0,1.0,17.0,21.0,3.0,1.0
162916.0,19.0,0.0,24.0,213.0,2.0,1.0
72375.0,35.0,1.0,19.0,21.0,2.0,1.0
55038.0,62.0,1.0,19.0,21.0,1.0,1.0
39453.0,18.0,1.0,19.0,439.0,4.0,0.0
19775.0,15.0,1.0,1.0,245.0,3.0,0.0
145645.0,35.0,1.0,13.0,21.0,2.0,1.0
63028.0,35.0,1.0,17.0,21.0,2.0,1.0
55235.0,124.0,1.0,15.0,213.0,2.0,1.0
181843.0,15.0,1.0,47.0,460.0,5.0,1.0
114636.0,23.0,1.0,18.0,153.0,0.0,0.0
68134.0,2.0,1.0,19.0,237.0,6.0,0.0
145095.0,14.0,1.0,13.0,349.0,2.0,0.0
141732.0,12.0,1.0,17.0,178.0,4.0,0.0
186799.0,2.0,1.0,19.0,401.0,5.0,0.0
50411.0,14.0,1.0,13.0,489.0,2.0,0.0
150978.0,19.0,18.0,0.0,213.0,2.0,1.0
69318.0,13.0,1.0,4.0,477.0,0.0,0.0
101601.0,11.0,1.0,25.0,487.0,2.0,0.0
101848.0,12.0,1.0,22.0,178.0,4.0,0.0
7550.0,18.0,1.0,19.0,376.0,5.0,0.0
106537.0,35.0,1.0,19.0,21.0,3.0,1.0
58622.0,10.0,1.0,26.0,113.0,0.0,1.0
149653.0,29.0,1.0,19.0,213.0,5.0,1.0
189761.0,64.0,1.0,13.0,459.0,4.0,0.0
83719.0,35.0,1.0,19.0,21.0,0.0,1.0
63642.0,18.0,1.0,1.0,107.0,1.0,0.0
52857.0,18.0,1.0,19.0,107.0,5.0,0.0
14200.0,10.0,1.0,13.0,113.0,5.0,1.0
47306.0,18.0,1.0,13.0,439.0,0.0,0.0
112296.0,18.0,3032.0,607.0,107.0,2.0,0.0
98261.0,14.0,1.0,19.0,463.0,5.0,0.0
103077.0,2.0,1.0,19.0,237.0,5.0,0.0
199985.0,9.0,1.0,13.0,244.0,3.0,1.0
2814.0,19.0,0.0,21.0,347.0,4.0,1.0
27561.0,8.0,1.0,22.0,145.0,0.0,1.0
53454.0,12.0,2.0,13.0,409.0,5.0,0.0
64595.0,35.0,1.0,19.0,21.0,1.0,1.0
107692.0,1.0,1.0,28.0,153.0,3.0,0.0
73487.0,9.0,1.0,47.0,234.0,5.0,0.0
93192.0,35.0,1.0,13.0,274.0,6.0,1.0
59391.0,35.0,1.0,13.0,21.0,5.0,1.0
2564.0,12.0,1.0,1.0,178.0,1.0,0.0
49652.0,9.0,1.0,13.0,215.0,2.0,0.0
139969.0,10.0,1.0,47.0,113.0,0.0,1.0
37972.0,2.0,1.0,18.0,122.0,5.0,0.0
42398.0,14.0,1.0,13.0,349.0,5.0,0.0
96692.0,35.0,1.0,13.0,21.0,4.0,1.0
45714.0,35.0,1.0,13.0,274.0,1.0,1.0
108831.0,18.0,3032.0,607.0,107.0,1.0,0.0
180332.0,3.0,1.0,41.0,280.0,3.0,0.0
95894.0,3.0,1.0,18.0,280.0,5.0,0.0
95962.0,12.0,1.0,20.0,178.0,3.0,0.0
182343.0,29.0,1.0,13.0,213.0,5.0,1.0
48495.0,19.0,0.0,0.0,213.0,3.0,1.0
133569.0,29.0,1.0,13.0,213.0,2.0,1.0
58476.0,28.0,1.0,19.0,135.0,4.0,0.0
197682.0,35.0,1.0,19.0,21.0,2.0,1.0
185880.0,12.0,1.0,37.0,245.0,2.0,0.0
1070.0,35.0,1.0,10.0,21.0,2.0,1.0
109590.0,13.0,1.0,19.0,477.0,1.0,0.0
196045.0,121.0,1.0,19.0,203.0,5.0,1.0
194212.0,19.0,513.0,38.0,213.0,1.0,1.0
59192.0,2.0,1.0,15.0,377.0,2.0,0.0
114678.0,19.0,18.0,0.0,213.0,1.0,1.0
114276.0,1.0,1.0,13.0,134.0,2.0,0.0
111182.0,14.0,1.0,17.0,349.0,1.0,0.0
176635.0,35.0,1.0,13.0,274.0,5.0,1.0
100275.0,12.0,1.0,19.0,328.0,1.0,0.0
158089.0,3.0,1.0,9.0,480.0,0.0,0.0
89557.0,19.0,0.0,0.0,213.0,4.0,1.0
76389.0,3.0,1.0,18.0,280.0,1.0,0.0
211576.0,9.0,1.0,18.0,215.0,2.0,1.0
73362.0,19.0,0.0,0.0,347.0,2.0,1.0
45813.0,35.0,1.0,25.0,21.0,4.0,1.0
38865.0,35.0,1.0,19.0,21.0,2.0,1.0
122777.0,3.0,1.0,13.0,137.0,1.0,0.0
76220.0,18.0,1.0,19.0,121.0,3.0,0.0
93445.0,35.0,1.0,13.0,274.0,3.0,1.0
100149.0,35.0,1.0,19.0,21.0,1.0,1.0
183131.0,15.0,1.0,16.0,315.0,1.0,0.0
58730.0,35.0,1.0,17.0,21.0,0.0,1.0
45466.0,12.0,1.0,13.0,205.0,4.0,0.0
101601.0,35.0,1.0,19.0,21.0,6.0,1.0
111025.0,8.0,1.0,6.0,145.0,5.0,0.0
45745.0,14.0,1.0,19.0,208.0,5.0,0.0
42060.0,15.0,1.0,41.0,315.0,3.0,0.0
147164.0,14.0,1.0,13.0,208.0,2.0,0.0
41993.0,12.0,1.0,19.0,178.0,4.0,0.0
169036.0,16.0,1.0,13.0,268.0,2.0,1.0
154497.0,18.0,1.0,19.0,439.0,2.0,0.0
99915.0,12.0,1.0,19.0,140.0,2.0,0.0
44076.0,35.0,1.0,6.0,21.0,0.0,1.0
29142.0,3.0,1.0,13.0,442.0,6.0,0.0
107069.0,3.0,1.0,19.0,280.0,3.0,0.0
139426.0,15.0,1.0,25.0,130.0,4.0,0.0
193126.0,108.0,1.0,14.0,243.0,5.0,1.0
175261.0,15.0,1.0,13.0,265.0,2.0,0.0
79909.0,2.0,1.0,12.0,122.0,5.0,0.0
175655.0,3.0,1.0,6.0,280.0,4.0,0.0
103017.0,35.0,1.0,19.0,274.0,1.0,1.0
64702.0,35.0,1.0,17.0,21.0,4.0,1.0
47617.0,19.0,0.0,0.0,213.0,1.0,1.0
63149.0,21.0,1.0,17.0,128.0,4.0,0.0
98529.0,35.0,1.0,19.0,21.0,3.0,1.0
64740.0,12.0,1.0,13.0,265.0,4.0,0.0
23540.0,3.0,1.0,25.0,205.0,0.0,0.0
135702.0,45.0,1.0,37.0,419.0,2.0,1.0
54805.0,35.0,1.0,13.0,274.0,3.0,1.0
22754.0,12.0,1.0,19.0,265.0,1.0,0.0
5178.0,22.0,1.0,19.0,116.0,3.0,0.0
8230.0,12.0,1.0,19.0,265.0,5.0,0.0
163120.0,12.0,1.0,17.0,242.0,4.0,0.0
10385.0,12.0,1.0,19.0,178.0,1.0,0.0
193183.0,35.0,1.0,19.0,21.0,2.0,1.0
14217.0,55.0,1.0,13.0,453.0,5.0,1.0
35439.0,10.0,1.0,11.0,113.0,4.0,1.0
51198.0,15.0,1.0,31.0,245.0,1.0,0.0
4019.0,3.0,1.0,19.0,280.0,1.0,0.0
89372.0,10.0,1.0,13.0,113.0,0.0,1.0
15059.0,18.0,1.0,8.0,439.0,3.0,0.0
87213.0,35.0,1.0,22.0,21.0,2.0,1.0
8208.0,35.0,1.0,13.0,21.0,5.0,1.0
123709.0,18.0,1.0,18.0,107.0,3.0,0.0
8259.0,10.0,1.0,19.0,317.0,4.0,1.0
127923.0,2.0,1.0,18.0,435.0,5.0,0.0
203239.0,3.0,1.0,19.0,280.0,0.0,0.0
29196.0,35.0,1.0,31.0,274.0,1.0,1.0
28959.0,9.0,1.0,41.0,120.0,4.0,0.0
107878.0,9.0,1.0,22.0,232.0,2.0,0.0
178620.0,155.0,1.0,13.0,213.0,2.0,1.0
106308.0,14.0,1.0,22.0,349.0,2.0,0.0
69995.0,3.0,1.0,13.0,280.0,5.0,0.0
160256.0,19.0,0.0,29.0,213.0,2.0,1.0
197347.0,18.0,1.0,13.0,107.0,2.0,0.0
80908.0,1.0,1.0,17.0,134.0,2.0,0.0
10409.0,15.0,1.0,3.0,386.0,2.0,0.0
180086.0,13.0,1.0,11.0,477.0,0.0,0.0
206588.0,35.0,1.0,13.0,21.0,4.0,1.0
191451.0,3.0,1.0,13.0,280.0,0.0,0.0
3219.0,18.0,1.0,3.0,107.0,3.0,0.0
203045.0,3.0,1.0,13.0,280.0,0.0,0.0
17714.0,35.0,1.0,31.0,274.0,2.0,1.0
48008.0,21.0,1.0,19.0,128.0,5.0,0.0
67439.0,11.0,1.0,19.0,319.0,4.0,1.0
8259.0,3.0,1.0,13.0,115.0,1.0,0.0
72248.0,35.0,1.0,22.0,21.0,1.0,1.0
55080.0,11.0,1.0,19.0,219.0,0.0,1.0
37608.0,35.0,1.0,19.0,21.0,1.0,1.0
201182.0,12.0,2.0,13.0,178.0,5.0,0.0
159205.0,84.0,4.0,38.0,101.0,4.0,1.0
172341.0,10.0,1.0,8.0,113.0,3.0,1.0
110072.0,19.0,0.0,29.0,213.0,4.0,1.0
171640.0,5.0,1.0,27.0,113.0,5.0,1.0
202801.0,3.0,1.0,6.0,280.0,5.0,0.0
171184.0,19.0,0.0,0.0,213.0,3.0,1.0
112380.0,19.0,0.0,50.0,213.0,1.0,1.0
32596.0,12.0,1.0,3.0,328.0,2.0,0.0
118634.0,3.0,1.0,14.0,442.0,5.0,0.0
165208.0,10.0,1.0,43.0,113.0,5.0,1.0
56211.0,19.0,0.0,0.0,213.0,5.0,1.0
198271.0,10.0,1.0,27.0,113.0,3.0,1.0
118597.0,22.0,2.0,13.0,496.0,5.0,0.0
6209.0,35.0,1.0,13.0,21.0,5.0,1.0
8364.0,10.0,1.0,13.0,332.0,2.0,1.0
11461.0,35.0,1.0,41.0,21.0,5.0,1.0
59397.0,18.0,1.0,13.0,107.0,3.0,0.0
365.0,8.0,1.0,19.0,145.0,1.0,1.0
44222.0,18.0,3032.0,607.0,107.0,3.0,0.0
78796.0,12.0,2.0,13.0,245.0,2.0,0.0
77029.0,12.0,1.0,19.0,245.0,3.0,0.0
98422.0,35.0,1.0,13.0,21.0,2.0,1.0
175660.0,35.0,1.0,13.0,21.0,3.0,1.0
33443.0,35.0,1.0,13.0,274.0,5.0,1.0
71569.0,3.0,1.0,19.0,280.0,0.0,0.0
14839.0,9.0,1.0,19.0,134.0,3.0,0.0
5038.0,3.0,1.0,1.0,280.0,3.0,0.0
103598.0,35.0,1.0,19.0,21.0,3.0,1.0
185679.0,1.0,1.0,25.0,452.0,0.0,0.0
201182.0,12.0,1.0,17.0,265.0,2.0,0.0
29142.0,19.0,0.0,21.0,213.0,4.0,1.0
100523.0,12.0,1.0,20.0,265.0,2.0,0.0
77128.0,35.0,1.0,35.0,21.0,2.0,1.0
84476.0,35.0,1.0,41.0,21.0,1.0,1.0
34295.0,3.0,1.0,13.0,280.0,4.0,0.0
103283.0,19.0,0.0,29.0,213.0,3.0,1.0
188583.0,9.0,1.0,19.0,244.0,4.0,1.0
63005.0,18.0,1.0,13.0,439.0,0.0,0.0
119349.0,2.0,2.0,25.0,122.0,1.0,0.0
148789.0,10.0,1.0,30.0,113.0,0.0,1.0
152718.0,72.0,1.0,16.0,101.0,4.0,1.0
75602.0,3.0,1.0,19.0,280.0,4.0,0.0
29720.0,35.0,1.0,13.0,21.0,5.0,1.0
47697.0,62.0,1.0,19.0,21.0,4.0,1.0
3774.0,13.0,1.0,22.0,477.0,2.0,0.0
186647.0,29.0,1.0,18.0,213.0,3.0,1.0
94220.0,12.0,1.0,25.0,259.0,1.0,0.0
97551.0,35.0,1.0,22.0,274.0,0.0,1.0
54007.0,18.0,3032.0,607.0,107.0,2.0,0.0
163403.0,9.0,1.0,13.0,466.0,1.0,0.0
167129.0,14.0,1.0,19.0,442.0,4.0,0.0
29720.0,35.0,1.0,13.0,21.0,5.0,1.0
46688.0,3.0,1.0,31.0,280.0,0.0,0.0
7056.0,9.0,1.0,22.0,244.0,3.0,0.0
167161.0,19.0,0.0,24.0,333.0,4.0,1.0
110811.0,26.0,1.0,11.0,121.0,3.0,0.0
89244.0,18.0,1.0,16.0,107.0,3.0,0.0
211305.0,12.0,1.0,19.0,328.0,0.0,0.0
148228.0,37.0,1.0,13.0,213.0,3.0,1.0
203190.0,15.0,1.0,22.0,278.0,1.0,0.0
93837.0,13.0,1.0,8.0,400.0,2.0,0.0
116607.0,19.0,0.0,24.0,213.0,1.0,1.0
73933.0,11.0,1.0,19.0,469.0,0.0,1.0
128660.0,27.0,1.0,37.0,332.0,2.0,1.0
28600.0,3.0,1.0,13.0,489.0,0.0,0.0
26995.0,24.0,1.0,10.0,105.0,6.0,0.0
205550.0,35.0,1.0,22.0,21.0,2.0,1.0
69411.0,15.0,1.0,19.0,245.0,3.0,0.0
97304.0,18.0,1.0,37.0,376.0,3.0,0.0
23370.0,2.0,1.0,13.0,236.0,3.0,0.0
183145.0,108.0,1.0,19.0,243.0,3.0,1.0
154520.0,14.0,1.0,28.0,123.0,5.0,1.0
139827.0,19.0,0.0,24.0,213.0,3.0,1.0
114702.0,2.0,1.0,14.0,212.0,5.0,0.0
204393.0,3.0,1.0,1.0,280.0,1.0,1.0
38388.0,2.0,1.0,32.0,205.0,6.0,0.0
133522.0,15.0,2.0,6.0,245.0,5.0,0.0
143597.0,2.0,1.0,13.0,237.0,2.0,0.0
170967.0,14.0,1.0,19.0,349.0,1.0,0.0
200754.0,10.0,1.0,30.0,113.0,2.0,1.0
29377.0,20.0,1.0,13.0,259.0,6.0,1.0
211996.0,20.0,1.0,28.0,259.0,5.0,0.0
76560.0,21.0,1.0,17.0,128.0,5.0,0.0
71569.0,35.0,1.0,13.0,21.0,4.0,1.0
120613.0,35.0,1.0,18.0,21.0,5.0,1.0
64593.0,35.0,1.0,13.0,21.0,0.0,1.0
12023.0,12.0,1.0,35.0,205.0,3.0,0.0
141432.0,8.0,1.0,22.0,145.0,2.0,1.0
192602.0,35.0,1.0,17.0,274.0,5.0,1.0
75039.0,35.0,1.0,19.0,21.0,0.0,1.0
208505.0,11.0,1.0,19.0,319.0,4.0,1.0
212504.0,35.0,1.0,17.0,274.0,2.0,1.0
85188.0,2.0,1.0,13.0,435.0,2.0,0.0
136753.0,66.0,1.0,19.0,101.0,2.0,1.0
121996.0,35.0,1.0,13.0,21.0,4.0,1.0
87803.0,12.0,1.0,18.0,424.0,4.0,0.0
78422.0,26.0,1.0,15.0,266.0,4.0,0.0
2596.0,27.0,1.0,9.0,153.0,3.0,0.0
120415.0,13.0,1.0,19.0,400.0,3.0,0.0
150686.0,10.0,1.0,32.0,113.0,0.0,1.0
172720.0,3.0,1.0,19.0,280.0,2.0,0.0
58730.0,19.0,0.0,607.0,213.0,5.0,1.0
80416.0,12.0,1.0,19.0,245.0,0.0,0.0
